01	02	06	10	22	26
02	13	14	15	19	25
05	17	20	23	25	31
05	08	12	13	18	28
06	11	18	19	23	30
14	15	19	21	28	30
01	04	21	24	26	29
09	13	14	15	19	21
08	11	13	17	24	29
02	03	09	11	14	20
02	10	14	20	23	30
01	03	10	15	16	24
14	16	21	22	24	30
02	03	15	20	21	29
02	10	14	15	22	27
02	08	16	26	30	31
11	20	21	22	26	29
05	07	08	13	26	30
01	05	08	14	16	21
02	03	09	14	22	27
01	03	10	16	17	24
01	03	11	20	28	29
11	13	22	23	26	27
04	20	23	24	26	29
03	09	13	16	22	25
03	05	11	22	27	28
01	07	18	22	25	27
01	06	07	25	26	29
04	13	15	16	22	28
02	07	14	21	25	27
02	04	12	25	26	27
07	08	22	23	25	28
01	04	15	17	26	30
03	07	09	23	26	31
02	09	10	11	21	23
06	14	16	28	29	31
04	08	13	22	27	28
05	11	17	19	23	31
08	18	19	25	27	28
02	05	07	09	14	19
03	04	22	27	28	30
15	16	17	21	28	31
01	07	11	12	18	19
04	13	15	18	20	30
03	04	06	13	15	29
11	12	17	21	24	26
01	05	06	10	23	31
02	05	12	17	23	28
01	09	12	16	18	25
01	06	08	16	26	28
07	08	16	19	26	30
02	05	10	23	27	31
09	15	17	26	28	31
07	11	13	14	21	23
01	06	08	10	13	25
03	14	16	17	21	28
07	14	17	18	25	28
01	03	06	11	17	18
04	10	13	17	28	30
01	03	06	20	23	24
05	09	10	11	16	28
04	10	13	25	27	29
09	12	13	16	28	31
01	14	17	18	24	29
09	10	11	13	14	24
01	05	07	18	28	30
02	05	13	14	18	28
01	05	06	14	20	24
07	19	22	27	29	31
05	11	13	15	24	31
10	12	15	18	21	27
01	03	09	11	24	26
02	07	17	20	21	31
08	10	19	22	28	29
07	11	21	27	28	30
02	16	22	28	29	30
07	12	17	26	27	28
02	08	17	21	26	28
01	05	20	26	29	31
05	07	11	17	28	29
02	04	05	15	21	29
03	14	16	23	25	26
02	11	15	19	20	27
01	03	16	21	22	24
03	04	11	12	30	31
01	08	11	14	20	29
03	08	16	17	26	28
01	05	12	14	16	22
02	04	15	22	23	24
03	12	19	21	26	31
02	08	17	18	20	23
04	12	13	15	21	23
04	14	15	20	21	26
07	08	11	23	25	28
18	19	21	24	25	30
07	08	10	16	19	30
01	08	13	14	18	19
09	15	16	21	26	30
01	04	11	13	19	28
02	10	14	16	25	31
05	07	08	11	17	30
06	08	11	13	23	24
06	07	16	21	24	30
05	09	10	17	18	22
05	10	20	24	25	30
01	06	11	19	25	28
02	04	13	14	21	28
07	10	11	20	28	30
02	15	20	22	27	30
05	13	15	16	26	27
05	12	17	20	28	30
11	12	13	16	27	31
11	12	14	15	18	24
05	16	19	20	24	31
14	22	24	26	29	30
04	08	14	18	20	27
01	06	11	19	23	29
16	17	18	23	29	31
10	11	12	15	27	28
03	11	15	23	28	30
01	13	20	25	27	31
03	04	16	17	19	29
03	04	18	24	27	31
03	10	13	21	25	29
10	11	14	17	19	20
03	07	14	17	24	30
09	15	16	18	19	31
01	06	07	12	23	27
01	06	09	18	23	30
10	15	16	20	25	26
02	03	11	20	25	26
11	17	18	19	21	28
06	10	12	13	17	24
01	04	08	15	20	22
02	03	05	09	11	25
02	08	10	13	15	22
03	07	10	22	29	30
03	05	14	15	16	28
04	11	25	29	30	31
02	11	23	26	27	30
01	07	10	17	20	26
06	07	08	26	27	31
06	08	10	19	24	27
04	07	10	14	23	31
16	19	21	22	23	30
01	11	16	19	23	29
04	08	13	16	18	23
11	13	16	20	25	27
12	16	17	27	28	29
03	05	18	25	26	27
04	10	11	18	23	29
11	12	13	16	27	28
03	11	13	19	27	29
04	05	13	14	17	21
04	05	06	23	24	25
07	09	14	22	24	25
13	16	17	23	24	27
10	11	12	19	23	26
03	09	11	16	17	27
01	02	05	17	20	31
04	08	14	15	16	28
07	09	20	23	28	29
03	05	09	14	20	21
03	06	15	18	27	30
03	09	19	23	28	30
01	08	21	23	24	25
03	15	17	19	26	31
01	06	13	19	25	26
02	03	06	08	10	15
04	08	13	16	23	24
09	11	12	20	25	31
07	08	19	23	27	31
02	04	10	11	26	29
12	13	20	23	30	31
01	08	19	20	23	29
13	24	25	29	30	31
01	07	09	12	16	27
03	07	14	19	21	26
03	04	08	11	12	28
02	03	11	17	24	25
01	02	03	06	15	18
04	05	17	22	27	28
17	19	20	21	27	28
08	13	16	22	27	30
08	12	17	26	27	28
04	06	07	14	21	28
07	14	16	25	27	29
14	19	21	23	28	31
08	09	19	24	25	26
03	19	27	28	29	30
10	12	13	21	26	30
02	03	09	16	20	25
08	09	14	17	19	24
08	17	20	23	28	30
03	05	07	16	21	25
01	02	03	06	09	22
04	05	11	12	16	19
03	17	25	27	28	30
03	05	16	17	24	29
08	09	16	20	22	24
02	09	18	21	25	27
01	09	12	22	27	28
11	22	23	25	26	31
03	05	11	12	15	19
02	06	07	08	15	28
08	11	14	16	17	24
02	06	20	25	28	30
01	04	05	12	21	23
04	13	16	21	24	28
01	04	09	12	16	30
07	13	15	22	27	31
01	04	22	24	27	28
03	08	09	19	26	31
13	14	16	20	23	30
09	13	17	19	20	24
02	05	09	25	26	30
03	05	06	17	20	29
10	17	24	27	28	29
01	04	08	09	11	19
01	17	20	21	26	30
07	09	13	19	25	29
02	17	21	24	28	30
11	19	21	23	28	30
03	13	14	15	18	22
05	16	23	27	29	31
01	02	22	23	24	30
03	04	10	13	16	29
07	19	23	24	25	31
02	04	16	19	21	29
07	11	12	14	15	16
16	21	24	26	28	31
02	06	11	14	16	21
04	05	20	26	28	29
04	07	10	11	24	31
01	06	07	15	21	29
13	17	20	22	26	28
06	09	17	23	29	30
02	07	09	10	19	26
01	05	08	20	21	23
06	11	16	20	23	25
07	11	13	14	18	23
01	08	10	16	19	25
02	04	08	18	26	30
07	12	14	15	18	28
04	13	14	19	23	26
07	12	17	18	23	24
05	13	18	21	22	26
02	04	07	13	28	29
03	17	20	21	27	28
11	14	17	18	23	28
13	17	18	22	28	29
02	07	12	13	23	29
10	11	18	20	28	30
02	03	13	15	24	30
02	04	05	06	24	27
06	08	10	11	14	28
02	04	07	17	22	25
09	20	24	25	28	31
14	15	17	20	24	31
10	12	13	25	26	31
09	10	13	15	21	31
01	07	13	21	22	28
04	05	06	07	08	29
06	07	14	21	24	30
02	07	08	13	16	18
01	04	21	25	26	29
05	06	07	18	24	27
05	06	10	11	20	30
02	05	16	20	26	31
02	13	15	16	22	26
01	05	06	11	16	22
05	06	11	13	24	27
01	03	13	14	16	21
08	10	15	18	19	30
09	15	18	21	26	30
12	14	19	20	25	26
01	08	13	15	24	29
04	12	17	23	25	27
17	20	22	24	25	28
18	21	22	23	25	31
01	04	08	15	17	19
02	04	08	18	27	29
09	17	20	24	25	28
17	20	21	27	28	31
05	07	08	12	16	27
07	13	16	17	22	27
08	09	12	13	27	28
02	03	09	14	20	29
03	13	14	19	25	26
02	06	07	11	18	30
03	04	06	16	29	30
04	09	19	23	26	28
04	06	07	20	21	26
03	10	12	14	29	31
02	05	06	12	17	24
03	06	09	10	13	28
09	10	13	21	25	30
05	07	13	19	24	30
05	10	19	20	22	31
05	09	13	14	16	21
12	24	25	26	27	29
01	04	11	12	27	29
02	05	14	22	24	25
01	03	06	14	16	25
05	08	09	21	22	28
01	07	08	23	25	27
04	18	20	21	22	31
19	20	22	24	28	29
11	12	16	17	27	31
05	11	12	14	20	23
04	13	19	20	24	25
05	12	13	15	21	24
03	08	11	12	19	26
01	04	06	12	24	28
06	11	12	14	22	25
04	08	10	17	19	24
04	09	20	22	27	29
02	19	22	24	25	30
05	08	11	13	14	24
05	07	16	19	22	31
05	08	09	18	20	30
01	04	07	14	18	26
02	12	14	15	21	29
04	09	16	18	20	24
04	06	11	20	25	31
06	15	17	19	28	30
02	07	11	19	21	27
02	10	16	19	24	30
07	15	16	18	20	31
04	11	12	22	25	26
01	04	07	13	17	27
12	17	21	22	30	31
05	06	07	12	21	29
06	15	25	28	29	31
08	13	21	24	27	31
05	19	22	24	27	28
02	05	14	19	20	24
08	13	22	23	24	26
03	07	14	16	20	30
02	10	14	15	22	27
04	05	06	12	15	29
02	03	16	25	27	28
02	11	19	21	25	30
05	09	12	15	23	27
14	15	23	27	29	30
03	17	19	23	30	31
02	05	06	12	27	30
02	03	14	16	23	25
01	06	11	16	18	22
02	06	10	13	21	27
03	06	10	26	30	31
12	18	22	25	30	31
01	04	05	09	13	18
01	12	13	24	25	29
07	11	15	22	24	26
01	04	11	13	22	30
05	06	18	19	23	27
04	07	14	15	16	31
04	08	13	17	25	29
04	13	16	17	21	25
04	05	08	16	18	27
02	12	13	17	19	22
02	09	13	14	25	31
03	04	08	09	10	17
04	07	24	26	29	31
03	09	13	14	21	27
02	13	20	23	26	29
02	09	20	22	23	25
03	05	13	17	20	28
02	05	13	25	27	29
11	13	18	21	24	27
04	08	13	14	18	21
04	05	12	18	19	24
03	09	13	14	23	29
06	11	16	17	20	24
03	05	12	18	22	30
06	10	12	20	24	31
05	17	18	21	23	26
09	11	12	20	25	30
06	09	12	19	22	25
02	04	07	09	23	30
07	11	14	15	18	28
01	03	05	10	15	27
02	04	17	21	24	29
05	06	22	27	28	31
10	12	17	19	25	27
05	07	14	15	24	25
02	08	10	18	26	28
08	09	10	20	22	26
01	02	04	08	16	22
06	09	10	25	26	28
06	19	20	21	22	23
02	11	19	21	23	24
01	03	04	16	23	30
03	07	10	11	13	17
01	06	18	24	26	27
07	14	15	16	18	20
02	09	13	25	26	30
03	08	09	17	18	29
09	11	13	15	21	26
06	16	19	22	24	27
03	17	20	25	30	31
10	16	22	23	27	28
06	14	19	23	27	31
02	04	12	15	19	22
01	05	08	10	12	19
04	05	07	10	11	28
01	02	03	06	08	29
10	18	23	27	29	31
04	12	15	19	20	24
03	07	13	18	23	28
05	07	13	16	17	20
11	12	13	24	27	29
06	07	09	11	18	19
02	13	16	20	26	29
03	04	05	16	17	20
01	02	15	18	29	31
01	03	10	21	25	30
02	05	09	10	20	30
07	08	09	11	22	24
14	15	23	24	27	29
03	05	19	20	21	31
06	07	10	11	30	31
01	07	08	17	18	24
02	13	17	18	22	24
16	18	25	26	28	29
05	07	09	12	21	23
03	05	06	13	20	22
03	05	07	08	24	26
02	03	12	13	26	28
01	03	14	21	28	31
02	06	07	19	29	30
03	07	10	11	20	23
13	17	19	20	24	31
01	02	04	13	23	30
01	07	14	15	18	24
02	12	18	21	22	31
02	07	08	16	22	23
08	19	23	24	29	30
05	06	13	14	21	25
01	07	18	21	24	29
12	18	25	29	30	31
16	20	22	23	24	28
04	07	08	12	20	30
02	07	16	17	20	28
13	16	17	19	20	26
01	02	03	09	11	31
01	09	14	16	25	26
03	11	14	18	24	27
07	10	14	24	26	27
07	08	16	19	28	30
05	06	07	12	25	26
02	14	15	17	20	23
01	02	03	12	18	24
02	05	09	10	12	25
03	10	15	20	25	28
02	04	09	10	21	29
01	03	06	16	20	27
12	18	21	24	25	28
01	02	04	11	18	20
04	06	14	18	23	28
02	08	15	16	25	27
07	08	09	16	18	26
03	08	10	17	21	29
03	04	15	19	25	28
01	08	13	22	23	25
15	18	20	22	23	27
07	10	18	22	27	30
02	07	17	18	20	25
10	11	17	18	24	26
01	05	18	26	27	31
06	10	13	18	23	29
02	08	11	15	17	18
01	06	08	11	28	29
01	02	11	21	23	27
08	12	17	21	23	30
04	08	10	13	28	31
04	06	14	17	23	26
03	07	08	10	14	19
04	07	08	10	21	30
04	05	07	10	22	30
03	09	12	13	17	21
02	07	10	11	27	28
18	19	22	23	24	31
11	13	19	24	30	31
02	07	11	17	28	31
03	06	14	15	20	25
04	09	13	14	25	31
